"id","job_id","details","job_type","start_time","end_time","total_runtime","info","transformations"
230,"5fe41e84-be33-4e3d-944d-0da0b7f738b9","Civil leave day individual.","AWS Sagemaker","2023-07-09 12:11:06.050414","2023-03-29 06:04:03.715828","0:00:00","""Last professor with station rock.""","[{""Info"": {""ok"": ""hear"", ""agent"": ""blue"", ""story"": ""it"", ""manager"": ""evening"", ""success"": ""if""}, ""Name"": ""fund"", ""Details"": ""Training turn soon or."", ""End Time"": ""2023-05-23 19:21:03.535098"", ""SQL Query"": ""SELECT * FROM why"", ""Start Time"": ""2023-04-28 13:15:28.608545"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""far"": ""which"", ""dark"": ""once"", ""purpose"": ""trouble""}, ""Name"": ""down"", ""Details"": ""Weight per truth miss stage."", ""End Time"": ""2023-10-22 21:24:31.138793"", ""SQL Query"": ""SELECT * FROM score"", ""Start Time"": ""2023-01-04 22:14:58.711439"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""sometimes"": ""hotel""}, ""Name"": ""grow"", ""Details"": ""Paper most simply than shoulder than."", ""End Time"": ""2023-06-17 01:50:29.220067"", ""SQL Query"": ""SELECT * FROM pretty"", ""Start Time"": ""2023-01-24 03:44:32.690897"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""together"": ""between""}, ""Name"": ""model"", ""Details"": ""Baby protect director mother music."", ""End Time"": ""2023-04-30 17:14:39.938781"", ""SQL Query"": ""SELECT * FROM yes"", ""Start Time"": ""2023-01-05 06:00:11.401646"", ""Total Runtime"": ""0:00:00""}]"
231,"b53bb603-0a5c-4214-bc90-42e8be5ad332","Choice rock check wait thank friend accept.","Other","2023-12-08 05:06:16.418257","2023-01-28 02:44:05.949797","0:00:00","""Though nice American believe international worry.""","[{""Info"": {""a"": ""sure"", ""bad"": ""mouth"", ""detail"": ""nor"", ""realize"": ""but"", ""response"": ""require""}, ""Name"": ""decide"", ""Details"": ""Like civil feel."", ""End Time"": ""2023-09-06 04:21:22.049943"", ""SQL Query"": ""SELECT * FROM technology"", ""Start Time"": ""2023-10-15 18:20:30.652337"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""finish"": ""from"", ""discuss"": ""total"", ""discover"": ""worry"", ""everyone"": ""season"", ""attention"": ""site""}, ""Name"": ""also"", ""Details"": ""Pattern at research will debate especially old."", ""End Time"": ""2023-12-03 13:21:02.664109"", ""SQL Query"": ""SELECT * FROM include"", ""Start Time"": ""2023-08-09 19:55:19.949151"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""son"": ""thus"", ""word"": ""size"", ""together"": ""big""}, ""Name"": ""report"", ""Details"": ""Enter language behind weight purpose other room concern."", ""End Time"": ""2023-06-03 12:56:31.236397"", ""SQL Query"": ""SELECT * FROM alone"", ""Start Time"": ""2023-01-15 17:09:16.261885"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""really"": ""expect""}, ""Name"": ""recently"", ""Details"": ""Street born child range."", ""End Time"": ""2023-11-17 05:40:28.685390"", ""SQL Query"": ""SELECT * FROM expert"", ""Start Time"": ""2023-05-26 09:15:21.471483"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""reach"": ""adult"", ""figure"": ""perhaps"", ""player"": ""it"", ""relate"": ""here"", ""federal"": ""else""}, ""Name"": ""maybe"", ""Details"": ""Wait imagine night smile."", ""End Time"": ""2023-07-03 09:52:43.226044"", ""SQL Query"": ""SELECT * FROM size"", ""Start Time"": ""2023-02-09 14:22:10.041186"", ""Total Runtime"": ""0:00:00""}]"
232,"ec560c81-65b9-436e-905a-664908085adf","Free vote ever first.","Other","2023-01-29 22:54:06.831753","2023-03-29 12:09:26.455168","0:00:00","""East recognize program rather.""","[{""Info"": {""his"": ""Congress"", ""east"": ""including"", ""scene"": ""event"", ""visit"": ""agreement""}, ""Name"": ""tonight"", ""Details"": ""Standard show or discover."", ""End Time"": ""2023-01-09 20:05:58.618891"", ""SQL Query"": ""SELECT * FROM operation"", ""Start Time"": ""2023-06-15 22:01:13.327643"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""always"": ""if"", ""assume"": ""argue""}, ""Name"": ""five"", ""Details"": ""Store project like call enter activity use."", ""End Time"": ""2023-04-14 03:59:33.078876"", ""SQL Query"": ""SELECT * FROM arrive"", ""Start Time"": ""2023-06-18 11:42:11.765337"", ""Total Runtime"": ""0:00:00""}]"
233,"faa71982-92d0-4396-8334-fc55757867d5","Human case safe old course modern reason.","Glue","2023-04-18 11:10:21.951850","2023-06-18 09:07:59.869545","0:00:00","""Bill choice must say national.""","[{""Info"": {""guy"": ""how"", ""war"": ""leader"", ""look"": ""buy"", ""main"": ""let"", ""likely"": ""become""}, ""Name"": ""out"", ""Details"": ""Bring course claim scene bill friend."", ""End Time"": ""2023-10-11 13:13:41.921126"", ""SQL Query"": ""SELECT * FROM bag"", ""Start Time"": ""2023-04-03 19:22:52.859329"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""far"": ""role"", ""hot"": ""recent"", ""writer"": ""foreign""}, ""Name"": ""today"", ""Details"": ""Thought buy since experience front growth lead."", ""End Time"": ""2023-10-24 10:25:32.433804"", ""SQL Query"": ""SELECT * FROM too"", ""Start Time"": ""2023-02-26 12:13:14.727590"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""go"": ""somebody"", ""pick"": ""act"", ""enter"": ""discussion"", ""sense"": ""poor"", ""describe"": ""so""}, ""Name"": ""particularly"", ""Details"": ""Take husband section identify think address end."", ""End Time"": ""2023-03-08 18:07:11.006058"", ""SQL Query"": ""SELECT * FROM manage"", ""Start Time"": ""2023-08-13 20:43:00.622592"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""few"": ""possible"", ""role"": ""though"", ""force"": ""responsibility""}, ""Name"": ""theory"", ""Details"": ""Day with establish."", ""End Time"": ""2023-07-15 00:06:54.602999"", ""SQL Query"": ""SELECT * FROM method"", ""Start Time"": ""2023-01-29 01:40:53.585950"", ""Total Runtime"": ""0:00:00""}]"
234,"b1ac71b4-5cf3-4289-ab4e-d1d1a9f104fe","Again charge weight company.","Glue","2023-01-06 03:33:03.400971","2023-05-31 16:00:39.051587","0:00:00","""Hundred attorney floor music back.""","[{""Info"": {""issue"": ""military"", ""medical"": ""suggest""}, ""Name"": ""top"", ""Details"": ""Probably total billion type high avoid call."", ""End Time"": ""2023-01-21 23:53:01.212987"", ""SQL Query"": ""SELECT * FROM age"", ""Start Time"": ""2023-02-22 05:17:09.202198"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""drop"": ""carry""}, ""Name"": ""trade"", ""Details"": ""Adult Mr several cause group."", ""End Time"": ""2023-10-21 23:17:59.438180"", ""SQL Query"": ""SELECT * FROM community"", ""Start Time"": ""2023-08-09 20:27:49.764499"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""add"": ""left"", ""country"": ""matter""}, ""Name"": ""adult"", ""Details"": ""Sit where fund any if."", ""End Time"": ""2023-11-18 10:06:55.772580"", ""SQL Query"": ""SELECT * FROM stop"", ""Start Time"": ""2023-08-01 11:41:22.625217"", ""Total Runtime"": ""0:00:00""}]"
235,"a5c61e51-b10b-41f7-b384-40d731fca031","East house actually doctor media war surface.","AWS Sagemaker","2023-01-18 05:45:37.907861","2023-05-24 21:59:11.801653","0:00:00","""Pick yeah evening especially control begin development.""","[{""Info"": {""gun"": ""fear""}, ""Name"": ""factor"", ""Details"": ""Different price summer hundred step concern possible."", ""End Time"": ""2023-02-11 03:23:48.581385"", ""SQL Query"": ""SELECT * FROM really"", ""Start Time"": ""2023-09-29 03:40:23.005631"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""wall"": ""pattern"", ""court"": ""sign"", ""cover"": ""spend"", ""author"": ""over"", ""interesting"": ""these""}, ""Name"": ""from"", ""Details"": ""Drop paper none gas executive lot."", ""End Time"": ""2023-02-15 05:07:40.446129"", ""SQL Query"": ""SELECT * FROM box"", ""Start Time"": ""2023-08-30 12:26:36.117151"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""west"": ""watch"", ""position"": ""opportunity"", ""available"": ""they"", ""performance"": ""full""}, ""Name"": ""fine"", ""Details"": ""Card public morning."", ""End Time"": ""2023-01-03 03:33:22.482219"", ""SQL Query"": ""SELECT * FROM road"", ""Start Time"": ""2023-06-14 06:10:06.380937"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""recent"": ""growth""}, ""Name"": ""mouth"", ""Details"": ""Great increase woman leg woman."", ""End Time"": ""2023-04-25 14:29:55.315558"", ""SQL Query"": ""SELECT * FROM effort"", ""Start Time"": ""2023-09-18 20:28:57.486523"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""city"": ""short"", ""easy"": ""space""}, ""Name"": ""edge"", ""Details"": ""Along crime upon write travel weight."", ""End Time"": ""2023-07-13 02:36:56.062460"", ""SQL Query"": ""SELECT * FROM art"", ""Start Time"": ""2023-07-13 08:41:15.897893"", ""Total Runtime"": ""0:00:00""}]"
236,"e8a4d68c-2918-4882-8cc0-f843a2bf765f","Special education training know.","Glue","2023-11-12 18:59:32.449830","2023-03-07 14:58:45.012342","0:00:00","""Big something shake tonight.""","[{""Info"": {""season"": ""nor"", ""foreign"": ""international""}, ""Name"": ""current"", ""Details"": ""My hospital leave enough about short."", ""End Time"": ""2023-10-08 20:28:11.217889"", ""SQL Query"": ""SELECT * FROM question"", ""Start Time"": ""2023-04-02 07:28:35.261050"", ""Total Runtime"": ""0:00:00""}]"
943,"9c073706-4aaa-4c59-bc1b-d44b38df5c19","Claim improve others mention toward must discover.","AWS Sagemaker","2023-03-27 01:42:36.570075","2023-07-23 15:40:00.546325","0:00:00","""Born traditional around travel more.""","[{""Info"": {""bad"": ""hold"", ""hit"": ""star"", ""bill"": ""anyone"", ""experience"": ""office""}, ""Name"": ""far"", ""Details"": ""Great national which trial girl upon."", ""End Time"": ""2023-12-06 20:52:44.319872"", ""SQL Query"": ""SELECT * FROM cold"", ""Start Time"": ""2023-07-06 22:53:43.817206"", ""Total Runtime"": ""0:00:00""}]"
237,"70c57ed5-9766-4c89-a532-836f07f665db","Job modern group.","Glue","2023-12-24 08:54:45.341794","2023-05-23 08:57:10.482614","0:00:00","""Computer myself actually party.""","[{""Info"": {""else"": ""son"", ""statement"": ""magazine"", ""administration"": ""fill""}, ""Name"": ""cause"", ""Details"": ""Thus include break house organization type learn."", ""End Time"": ""2023-05-25 21:43:19.889288"", ""SQL Query"": ""SELECT * FROM cut"", ""Start Time"": ""2023-11-07 18:58:29.479181"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""law"": ""similar""}, ""Name"": ""social"", ""Details"": ""Laugh factor throughout choice."", ""End Time"": ""2023-08-18 05:37:33.002990"", ""SQL Query"": ""SELECT * FROM risk"", ""Start Time"": ""2023-09-03 07:51:20.746589"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""part"": ""project"", ""action"": ""from"", ""describe"": ""then"", ""economic"": ""clearly""}, ""Name"": ""drive"", ""Details"": ""Likely we good customer north during."", ""End Time"": ""2023-03-18 09:10:07.871998"", ""SQL Query"": ""SELECT * FROM everything"", ""Start Time"": ""2023-09-14 08:52:20.577360"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""page"": ""stuff"", ""often"": ""recent"", ""discuss"": ""analysis""}, ""Name"": ""vote"", ""Details"": ""Produce simple activity hear same far."", ""End Time"": ""2023-07-13 09:01:01.175153"", ""SQL Query"": ""SELECT * FROM color"", ""Start Time"": ""2023-07-03 17:34:02.251636"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""bed"": ""lose""}, ""Name"": ""behavior"", ""Details"": ""Consumer including against dark send staff military believe."", ""End Time"": ""2023-12-08 07:22:21.024940"", ""SQL Query"": ""SELECT * FROM as"", ""Start Time"": ""2023-04-18 05:50:32.665844"", ""Total Runtime"": ""0:00:00""}]"
238,"09832351-38dc-4b19-9e79-98f0ad2ce1de","Result particular cause loss deal have change week.","Other","2023-07-11 16:45:39.421355","2023-05-16 22:31:40.158484","0:00:00","""Worker actually prevent hour measure but world.""","[{""Info"": {""ok"": ""consumer"", ""nor"": ""forward"", ""each"": ""song"", ""else"": ""almost"", ""choose"": ""throw""}, ""Name"": ""popular"", ""Details"": ""Customer pass color often."", ""End Time"": ""2023-06-01 17:09:54.027116"", ""SQL Query"": ""SELECT * FROM in"", ""Start Time"": ""2023-01-14 02:02:56.802712"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""there"": ""her""}, ""Name"": ""pressure"", ""Details"": ""Perform sometimes which."", ""End Time"": ""2023-03-29 19:18:19.901490"", ""SQL Query"": ""SELECT * FROM improve"", ""Start Time"": ""2023-06-10 11:48:53.510826"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""sea"": ""house"", ""rate"": ""story"", ""either"": ""international"", ""opportunity"": ""before""}, ""Name"": ""best"", ""Details"": ""Of body occur audience option get."", ""End Time"": ""2023-03-14 10:28:14.382439"", ""SQL Query"": ""SELECT * FROM science"", ""Start Time"": ""2023-10-03 20:02:27.947854"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""off"": ""ok"", ""task"": ""century"", ""material"": ""challenge""}, ""Name"": ""whose"", ""Details"": ""Mission character cultural than full finish certainly."", ""End Time"": ""2023-04-22 17:40:47.143205"", ""SQL Query"": ""SELECT * FROM arm"", ""Start Time"": ""2023-11-19 13:53:29.424230"", ""Total Runtime"": ""0:00:00""}]"
239,"b71ab603-3018-4fba-8a56-310f69d07027","Article hard in process give reason.","Glue","2023-09-22 21:21:50.769240","2023-02-03 07:33:18.419935","0:00:00","""Production space accept point fund.""","[{""Info"": {""look"": ""prevent"", ""step"": ""door"", ""energy"": ""woman""}, ""Name"": ""prevent"", ""Details"": ""Partner mean physical that under."", ""End Time"": ""2023-03-25 11:47:32.906232"", ""SQL Query"": ""SELECT * FROM president"", ""Start Time"": ""2023-11-03 17:13:37.463243"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""time"": ""trouble"", ""paper"": ""floor"", ""forward"": ""worker"", ""include"": ""benefit""}, ""Name"": ""enter"", ""Details"": ""Congress finally firm generation."", ""End Time"": ""2023-04-22 01:20:47.935030"", ""SQL Query"": ""SELECT * FROM since"", ""Start Time"": ""2023-01-19 20:08:10.815264"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""never"": ""black"", ""table"": ""occur"", ""thank"": ""project"", ""friend"": ""fall"", ""interesting"": ""appear""}, ""Name"": ""wait"", ""Details"": ""Technology yourself pull effect mother investment."", ""End Time"": ""2023-06-12 07:54:51.769341"", ""SQL Query"": ""SELECT * FROM guy"", ""Start Time"": ""2023-07-18 05:44:46.377006"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""civil"": ""with"", ""former"": ""the""}, ""Name"": ""itself"", ""Details"": ""Treat without along home memory simply alone."", ""End Time"": ""2023-03-12 03:47:20.832448"", ""SQL Query"": ""SELECT * FROM particular"", ""Start Time"": ""2023-09-03 23:53:59.184035"", ""Total Runtime"": ""0:00:00""}]"
240,"e756eeaa-ba8e-4139-a6c4-74ed68a56258","Site bill ball structure.","Glue","2023-07-28 03:35:12.105222","2023-01-14 11:20:19.667390","0:00:00","""Town service design important movement wind resource.""","[{""Info"": {""item"": ""six"", ""left"": ""travel"", ""modern"": ""real"", ""police"": ""through""}, ""Name"": ""later"", ""Details"": ""Way apply now mouth more stop."", ""End Time"": ""2023-06-11 12:23:19.958443"", ""SQL Query"": ""SELECT * FROM may"", ""Start Time"": ""2023-10-17 21:28:32.195797"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""them"": ""address"", ""clear"": ""tree"", ""heart"": ""region"", ""hundred"": ""peace""}, ""Name"": ""along"", ""Details"": ""Bit risk believe run."", ""End Time"": ""2023-07-21 22:54:05.082292"", ""SQL Query"": ""SELECT * FROM he"", ""Start Time"": ""2023-06-26 04:04:07.504633"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""rule"": ""able""}, ""Name"": ""pick"", ""Details"": ""Worry measure research guess assume computer left."", ""End Time"": ""2023-08-03 20:28:09.837914"", ""SQL Query"": ""SELECT * FROM director"", ""Start Time"": ""2023-07-20 17:53:50.146394"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""administration"": ""film""}, ""Name"": ""beautiful"", ""Details"": ""Protect walk product various wait."", ""End Time"": ""2023-07-16 04:29:07.404506"", ""SQL Query"": ""SELECT * FROM half"", ""Start Time"": ""2023-10-20 15:33:18.065027"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""eat"": ""hotel"", ""occur"": ""wall"", ""defense"": ""piece""}, ""Name"": ""boy"", ""Details"": ""Beyond sing could can event."", ""End Time"": ""2023-02-04 06:02:01.900733"", ""SQL Query"": ""SELECT * FROM hospital"", ""Start Time"": ""2023-05-08 07:44:18.808765"", ""Total Runtime"": ""0:00:00""}]"
241,"55b0289f-759b-4231-ac29-f1ddd6ad0cc1","Center sound chair agree.","Glue","2023-08-23 00:11:43.032721","2023-09-03 12:49:23.975161","0:00:00","""Technology speak discover song.""","[{""Info"": {""hour"": ""data"", ""enjoy"": ""when"", ""smile"": ""herself"", ""effort"": ""already"", ""address"": ""food""}, ""Name"": ""rise"", ""Details"": ""Speak nearly already determine."", ""End Time"": ""2023-06-09 13:08:58.749480"", ""SQL Query"": ""SELECT * FROM Mr"", ""Start Time"": ""2023-09-12 07:07:24.916209"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""my"": ""identify"", ""rich"": ""whose"", ""decide"": ""position""}, ""Name"": ""set"", ""Details"": ""Adult fire control."", ""End Time"": ""2023-04-09 00:50:20.556906"", ""SQL Query"": ""SELECT * FROM draw"", ""Start Time"": ""2023-04-15 06:17:07.611689"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""huge"": ""tonight"", ""word"": ""as"", ""event"": ""product"", ""already"": ""team"", ""religious"": ""military""}, ""Name"": ""might"", ""Details"": ""Cause charge care later."", ""End Time"": ""2023-12-04 11:20:24.350724"", ""SQL Query"": ""SELECT * FROM often"", ""Start Time"": ""2023-06-23 00:09:06.910821"", ""Total Runtime"": ""0:00:00""}]"
1081,"60276672-7c9a-4406-89c9-0d6c6bfe8519","Cut game doctor identify.","AWS Sagemaker","2023-12-15 04:24:48.180052","2023-11-25 13:09:36.300604","0:00:00","""Couple organization try wind.""","[{""Info"": {""than"": ""investment"", ""early"": ""weight"", ""south"": ""religious"", ""value"": ""star""}, ""Name"": ""how"", ""Details"": ""Family clearly apply receive me market top at."", ""End Time"": ""2023-05-28 07:08:54.036402"", ""SQL Query"": ""SELECT * FROM right"", ""Start Time"": ""2023-11-28 07:29:20.978061"", ""Total Runtime"": ""0:00:00""}]"
242,"a36ccce5-1d3c-4b70-ab6f-3afc12865357","Section far we soldier after.","Glue","2023-04-16 12:55:25.150274","2023-06-15 05:01:15.764188","0:00:00","""Wear garden though form better after Democrat.""","[{""Info"": {""particularly"": ""short""}, ""Name"": ""degree"", ""Details"": ""Scientist PM also."", ""End Time"": ""2023-02-06 10:44:02.685441"", ""SQL Query"": ""SELECT * FROM perform"", ""Start Time"": ""2023-07-02 04:09:13.527516"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""two"": ""hotel"", ""agent"": ""including"", ""anyone"": ""suffer"", ""politics"": ""owner"", ""candidate"": ""party""}, ""Name"": ""recent"", ""Details"": ""Military feeling part."", ""End Time"": ""2023-09-12 12:25:47.113045"", ""SQL Query"": ""SELECT * FROM turn"", ""Start Time"": ""2023-04-28 11:34:05.779576"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""exist"": ""join"", ""image"": ""government"", ""share"": ""thus"", ""manager"": ""instead"", ""language"": ""relate""}, ""Name"": ""responsibility"", ""Details"": ""Memory finish quickly family house operation."", ""End Time"": ""2023-07-09 20:19:40.766240"", ""SQL Query"": ""SELECT * FROM think"", ""Start Time"": ""2023-03-12 18:08:30.368614"", ""Total Runtime"": ""0:00:00""}, {""Info"": {""body"": ""like"", ""training"": ""much"", ""investment"": ""customer""}, ""Name"": ""think"", ""Details"": ""Artist smile picture pretty report people."", ""End Time"": ""2023-12-16 22:29:00.319459"", ""SQL Query"": ""SELECT * FROM piece"", ""Start Time"": ""2023-09-10 01:43:30.452518"", ""Total Runtime"": ""0:00:00""}]"
